set_id,price,brand,Format,Farbe,Verpackungseinheit,Papierstaerke
8974936,11.056429,Xerox,unknown,weiss,250,120
5697354,7.7999988,Lyreco,DIN A4 (210 x 297 mm),gruen,250,160
6397352,18.717916,Xerox,DIN SRA3 (320 x 450 mm),weiss,125,350
2583075,4.876965,Unbekannt,DIN A4 (210 x 297 mm),rosa,500,80
5520772,11.236343,Igepa,DIN A4 (210 x 297 mm),zitronengelb,250,90
1396486,7.181249,Papier Union,unknown,tuerkis,100,170
10465251,34.9853,Papier Union,unknown,hellblau,100,170
1097511,7.658987,Mondi,DIN A4 (210 x 297 mm),weiss,500,90
4902244,14.857961,HP,DIN A4 (210 x 297 mm),unknown,1250,80
10465246,6.0589995,Papier Union,unknown,hellblau,100,240
11564783,17.258333,CreativPapier,DIN A4 (210 x 297 mm),weiss,100,120
15989548,38.843803,Papyrus,unknown,weiss,250,200
13340497,9.682501,Mondi,DIN A4 (210 x 297 mm),orange,250,160
6852328,4.755381,Staples,DIN A4 (210 x 297 mm),gruen,500,80
8183289,5.606523,Corona,DIN A4 (210 x 297 mm),unknown,500,80
9486383,6.546078,Unbekannt,DIN A4 (210 x 297 mm),kanariengelb,250,120
2490085,14.3099985,Lyreco,DIN A3 (297 x 420 mm),pastellgruen,500,80
9045499,4.751221,Staples,DIN A4 (210 x 297 mm),rosa,500,80
11305070,19.587002,Mondi,unknown,weiss,500,100
7134763,3.947673,Clairefontaine,DIN A4 (210 x 297 mm),blau,50,160
5714551,63.546253,Epson,DIN A4 (210 x 297 mm),unknown,250,82
2019422,5.7452016,Papyrus,DIN A4 (210 x 297 mm),leuchtgruen,250,120
10596590,67.189285,Papier Union,unknown,creme,100,320
9745469,5.513333,Trophee,DIN A4 (210 x 297 mm),gruen,500,80
1819341,101.52,Clairefontaine,DIN A3 (297 x 420 mm),orange,1000,160
8829375,4.3152494,Papier Union,unknown,gruen,100,170
9261859,24.576006,Clairefontaine,unknown,orange,2500,80
13556058,3.3852174,Portucel Soporcel,DIN A4 (210 x 297 mm),weiss,250,120
6292310,5.890951,Unbekannt,DIN A4 (210 x 297 mm),chamois,500,80
6983806,12.829232,UPM,DIN A3 (297 x 420 mm),weiss,500,80
810793,11.624248,Arjowiggins,unknown,perlgrau,100,120
14652216,8.791995,Portucel Soporcel,DIN A3 (297 x 420 mm),unknown,500,80
4039887,1.9900001,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),hellorange,50,80
1380959,2.2124999,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),rot,50,80
1401465,5.1362505,Papier Union,unknown,blauviolett,100,120
7213304,5.532001,Canon,DIN A4 (210 x 297 mm),rot,500,80
10596582,15.559245,Papier Union,unknown,elfenbein,100,320
7457899,18.390497,Papier Union,unknown,unknown,100,400
14725643,4.8058486,Unbekannt,DIN A4 (210 x 297 mm),rot,500,80
423438,17.761497,Mondi,DIN A3 (297 x 420 mm),weiss,125,300
1598771,6.369991,Exacompta,DIN A4 (210 x 297 mm),mandarine,500,80
1612658,8.482406,BueroTipp,DIN A3 (297 x 420 mm),weiss,500,80
10596576,8.045248,Papier Union,unknown,elfenbein,100,320
15544083,445.88046,Carl Berberich,DIN A4 (210 x 297 mm),weiss,100000,unknown
6664275,13.469062,Staples,DIN A3 (297 x 420 mm),unknown,20,270
12765904,3.6300004,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),weiss,35,90
5280125,21.273542,Sigel,DIN A4 (210 x 297 mm),hochweiss,50,210
820121,8.123749,Arjowiggins,unknown,gruen,100,170
1842593,7.633191,Mondi,DIN A4 (210 x 297 mm),weiss,500,90
3878733,4.8942847,Staples,DIN A4 (210 x 297 mm),weiss,500,90
4202266,1.8770732,Staufen,DIN A4 (210 x 297 mm),orange,50,80
10097987,16.720469,Unbekannt,DIN A4 (210 x 297 mm),grau,500,80
1239797,4.100001,Clairefontaine,DIN A4 (210 x 297 mm),gelb,100,80
16126027,63.38479,Igepa,DIN A3 (297 x 420 mm),weiss,500,170
7129391,6.0667496,Papier Union,unknown,vanille,100,240
12212699,6.675151,Clairefontaine,DIN A4 (210 x 297 mm),gruen,500,80
7773754,8.21,Image,DIN A4 (210 x 297 mm),weiss,500,90
12119120,49.714874,Mondi,DIN A3 (297 x 420 mm),unknown,500,100
1954914,3.8624747,Papyrus,DIN A4 (210 x 297 mm),weiss,500,80
7502020,5.14425,Papier Union,unknown,unknown,100,170
13942054,2.8298495,Unbekannt,DIN A4 (210 x 297 mm),unknown,500,80
7502026,30.856745,Papier Union,DIN A2 (420 x 594 mm),sonnenblumengelb,100,120
9047200,7.726756,Xerox,DIN A3 (297 x 420 mm),unknown,500,80
38339,5.009,Pioneer Electronics,DIN A4 (210 x 297 mm),weiss,500,90
5697396,29.897247,Papier Union,unknown,creme,100,170
16038996,5.798571,Soennecken,DIN A4 (210 x 297 mm),hellgelb,500,80
12784831,9.249167,Clairefontaine,DIN A3 (297 x 420 mm),apfelgruen,500,80
3693857,5.7399993,Clairefontaine,DIN A4 (210 x 297 mm),sand,500,80
5354897,6.116017,Papyrus,DIN A4 (210 x 297 mm),gruen,500,80
7503383,10.709183,HP,unknown,weiss,100,200
15876983,4.7986755,Papyrus,DIN A4 (210 x 297 mm),ultraweiss,500,80
1192875,16.17673,BueroTipp,DIN A4 (210 x 297 mm),blau,250,160
12838282,4.7941666,Clairefontaine,DIN A4 (210 x 297 mm),gelb,500,80
16225729,20.79588,Steinbeis Papier,DIN A4 (210 x 297 mm),blau,500,80
13305248,4.7920833,Clairefontaine,DIN A4 (210 x 297 mm),hellrosa,500,80
9828249,7.983434,Mondi,DIN A4 (210 x 297 mm),zitronengelb,500,80
15678609,5.46725,Staples,DIN A4 (210 x 297 mm),gelb,250,160
10282546,4.9824996,Clairefontaine,DIN A4 (210 x 297 mm),weiss,50,160
15411891,4.514697,Clairefontaine,DIN A4 (210 x 297 mm),gelb,100,80
2915547,7.601854,Unbekannt,DIN A4 (210 x 297 mm),lachs,500,80
542979,5.429916,Staples,DIN A4 (210 x 297 mm),gruen,250,160
12561200,9.883424,Xerox,DIN A4 (210 x 297 mm),weiss,10000,80
8363306,4.0134473,Schaefer Group,DIN A4 (210 x 297 mm),weiss,500,unknown
14664224,57.06181,Freytag & Petersen,DIN A3 (297 x 420 mm),weiss,1250,160
4344858,8.500473,Igepa,DIN A4 (210 x 297 mm),creme,250,160
9936863,8.119999,Mondi,unknown,weiss,2500,80
5713073,9.922248,Papier Union,unknown,unknown,100,120
2910785,8.315729,Mondi,DIN A4 (210 x 297 mm),orange,500,80
6286598,3.6408336,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),grau,25,160
15960820,6.6335354,Mondi,DIN A4 (210 x 297 mm),unknown,500,100
7497119,3.869,Papier Union,unknown,rotorange,100,120
4422070,2.9240153,Unbekannt,DIN A4 (210 x 297 mm),weiss,500,80
2439689,17.881596,Clairefontaine,unknown,sand,1000,160
57621,8.098159,Mondi,DIN A4 (210 x 297 mm),sonnengelb,500,80
3482972,15.985835,Xerox,DIN A3 (297 x 420 mm),weiss,120,350
5031521,11.164426,HP,DIN A4 (210 x 297 mm),weiss,250,250
7644047,11.277553,Staples,DIN A3 (297 x 420 mm),altgold,500,80
14165822,57.91999,HP,unknown,weiss,unknown,90
616795,10.964774,Pioneer Electronics,DIN A3 (297 x 420 mm),weiss,500,90
3641868,39.765415,Papyrus,DIN A4 (210 x 297 mm),weiss,2500,80
14297483,14.581289,Mondi,unknown,weiss,500,100
7333074,6.1353383,Staples,DIN A4 (210 x 297 mm),orange,250,160
10364810,28.640795,Sigel,DIN A4 (210 x 297 mm),unknown,50,190
11180002,7.859502,Clairefontaine,DIN A4 (210 x 297 mm),unknown,250,160
7465534,4.5466657,Clairefontaine,DIN A4 (210 x 297 mm),lachs,500,80
2629089,7.721431,Staples,DIN A4 (210 x 297 mm),weiss,25,270
7669356,34.796455,Sigel,DIN A4 (210 x 297 mm),hochweiss,100,170
10605914,7.1794996,Papier Union,unknown,kirschrot,100,170
7850193,8.7579155,Clairefontaine,DIN A3 (297 x 420 mm),lachs,500,80
15509893,6.164408,Clairefontaine,DIN A4 (210 x 297 mm),weiss,500,80
1952988,15.3824,Epson,DIN A4 (210 x 297 mm),weiss,20,251
11135467,3.7948449,Pioneer Electronics,DIN A4 (210 x 297 mm),weiss,250,110
1827930,4.370835,Clairefontaine,DIN A4 (210 x 297 mm),weiss,500,80
13681390,11.540416,Clairefontaine,DIN A3 (297 x 420 mm),weiss,125,350
7457908,36.046173,Papier Union,unknown,unknown,100,400
8343505,7.0431833,Mondi,DIN A4 (210 x 297 mm),weiss,250,120
5693160,35.256744,REY,DIN A3 (297 x 420 mm),ultraweiss,2000,100
15648632,13.921335,Clairefontaine,DIN A4 (210 x 297 mm),orange,250,120
15776971,23.057669,Clairefontaine,unknown,kamel,2500,80
15375932,5.1791673,Steinbeis Papier,DIN A4 (210 x 297 mm),pastellrosa,500,80
3285778,4.6471596,Clairefontaine,DIN A4 (210 x 297 mm),rot,100,80
6953863,5.324178,Clairefontaine,DIN A4 (210 x 297 mm),weiss,500,90
6297277,6.89619,Unbekannt,DIN A4 (210 x 297 mm),altgold,500,80
7931276,265.30597,Schaefer Group,DIN A4 (210 x 297 mm),weiss,50000,80
7967206,49.178017,HP,unknown,hochweiss,unknown,90
13280132,5.2566667,Clairefontaine,DIN A4 (210 x 297 mm),gruen,250,160
8872882,9.705001,Multicopy,DIN A4 (210 x 297 mm),weiss,500,80
5592482,3.8871822,Discovery,DIN A4 (210 x 297 mm),weiss,500,75
15868503,9.444502,Arjowiggins,unknown,aprikose,100,90
8829181,6.0589995,Papier Union,unknown,perlgrau,100,240
5993481,3.1261106,Papyrus,DIN A4 (210 x 297 mm),weiss,500,80
6117927,6.9172306,Papyrus,DIN A4 (210 x 297 mm),gelb,250,160
12999540,9.272425,Pioneer Electronics,DIN A3 (297 x 420 mm),weiss,500,75
8219856,8.916753,Arjowiggins,unknown,rot,100,170
3548466,9.245001,Clairefontaine,DIN A3 (297 x 420 mm),hellrosa,500,80
10465311,6.06725,Papier Union,unknown,kieselgrau,100,240
6804810,12.8791685,Michaelis,DIN A4 (210 x 297 mm),weiss,250,200
3008417,10.393503,Arjowiggins,unknown,weiss,100,240
4272915,15.793334,Mondi,DIN SRA3 (320 x 450 mm),weiss,250,135
10465302,48.867134,Papier Union,unknown,kieselgrau,100,240
4437136,11.022972,Clairefontaine,unknown,elfenbein,250,120
9526029,619.2466,Double A,DIN A4 (210 x 297 mm),weiss,100000,80
5363635,1.8765851,Staufen,DIN A4 (210 x 297 mm),rot,50,80
1709876,4.196527,Mondi,DIN A4 (210 x 297 mm),weiss,500,80
10605925,58.897045,Papier Union,unknown,dunkelbraun,100,170
3635144,20.693636,Xerox,DIN A3 (297 x 420 mm),weiss,500,90
8219841,19.230503,Arjowiggins,unknown,rotorange,100,170
10318957,4.2833333,Elco,DIN A4 (210 x 297 mm),gruen,100,80
10605934,29.904495,Papier Union,unknown,dunkelbraun,100,170
2404133,5.7919874,Unbekannt,DIN A4 (210 x 297 mm),weiss,500,80
7098736,59.949047,Igepa,DIN A3 (297 x 420 mm),schwefelgelb,250,120
2949828,5.7722964,Mondi,DIN A4 (210 x 297 mm),creme,250,120
8263957,8.923502,Arjowiggins,unknown,unknown,100,170
12473855,7.6722474,Clairefontaine,DIN A4 (210 x 297 mm),weiss,500,100
8064191,8.033502,Mondi,DIN A4 (210 x 297 mm),weiss,250,160
1653135,11.45143,Clairefontaine,DIN A4 (210 x 297 mm),gelb,500,80
11170634,18.527786,Papyrus,DIN A4 (210 x 297 mm),gruen,250,160
7457957,18.386747,Papier Union,unknown,kirschrot,100,400
15269019,4.2307773,Antalis,DIN A4 (210 x 297 mm),weiss,500,75
13752865,16.91059,Staples,DIN A4 (210 x 297 mm),weiss,25,190
8871588,15.563995,Papier Union,unknown,kieselgrau,100,320
5017240,7.8825,RecyStar,DIN A4 (210 x 297 mm),gruen,250,160
10091915,6.4934464,Mondi,DIN A4 (210 x 297 mm),gruen,500,80
8428161,15.137917,Image,DIN SRA3 (320 x 450 mm),weiss,250,120
13550839,7.670867,Corona,DIN A4 (210 x 297 mm),gelb,500,80
10604634,17.666285,BueroTipp,unknown,rot,2500,80
10605963,29.908497,Papier Union,unknown,braun,100,170
8831481,3.8744998,Papier Union,unknown,rot,100,120
14852717,12.698221,Igepa,DIN A4 (210 x 297 mm),unknown,250,200
4359942,11.998238,Océ,unknown,weiss,unknown,90
9747289,2.6516323,Igepa,DIN A4 (210 x 297 mm),blau,100,80
11630560,2.484375,International Paper,DIN A4 (210 x 297 mm),weiss,250,80
4672619,10.345369,Image,DIN A3 (297 x 420 mm),weiss,500,80
7476202,7.9312844,Papyrus,DIN A3 (297 x 420 mm),unknown,500,80
1123381,17.154165,Xerox,DIN A4 (210 x 297 mm),weiss,250,300
2736200,23.168497,Papyrus,DIN A4 (210 x 297 mm),weiss,5000,unknown
845572,41.955986,Papier Union,unknown,braun,100,240
15653174,3.291333,Clairefontaine,DIN A4 (210 x 297 mm),weiss,100,100
16228964,6.9792323,Lyreco,DIN A3 (297 x 420 mm),weiss,500,80
6148288,6.4533334,Epson,DIN A4 (210 x 297 mm),weiss,500,80
6550296,4.791065,Canon,DIN A3 (297 x 420 mm),weiss,20,106
8428153,20.08,Image,DIN SRA3 (320 x 450 mm),weiss,250,160
12894440,11.413246,Staples,DIN A3 (297 x 420 mm),korallenrot,500,80
13333189,4.7708325,Clairefontaine,DIN A4 (210 x 297 mm),apfelgruen,500,80
10476800,8.689565,Clairefontaine,unknown,gruen,250,160
15371522,5.2389154,Clairefontaine,DIN A4 (210 x 297 mm),chamois,100,80
10591008,96.76276,Papier Union,unknown,unknown,100,400
10813132,9.8099985,Clairefontaine,DIN A4 (210 x 297 mm),hellrot,500,80
674606,20.91,5 Star,DIN A4 (210 x 297 mm),weiss,500,80
14018388,40.71368,Mondi,unknown,weiss,250,120
5707236,8.053248,Papier Union,unknown,perlgrau,100,320
11232629,4.9812503,Yes,DIN A4 (210 x 297 mm),weiss,500,75
1641979,43.343388,Clairefontaine,unknown,maigruen,250,160
1171079,6.925017,Papyrus,DIN A4 (210 x 297 mm),orange,250,120
9496713,3.8880868,Clairefontaine,DIN A4 (210 x 297 mm),rosa,100,80
10347401,11.818334,Clairefontaine,DIN A4 (210 x 297 mm),gruen,250,210
15835617,12.015416,Xerox,DIN A4 (210 x 297 mm),weiss,250,200
9041793,12.049086,Clairefontaine,unknown,gruen,500,80
12419526,17.874853,Mondi,DIN A3 (297 x 420 mm),unknown,500,90
5935724,13.796664,Lyreco,DIN A3 (297 x 420 mm),elfenbein,500,80
12766350,5.104557,Rainbow,DIN A4 (210 x 297 mm),weiss,250,120
8863965,7.181249,Papier Union,unknown,blauviolett,100,170
4314211,6.3632183,5 Star,DIN A4 (210 x 297 mm),gelb,500,80
8404189,6.5761533,UPM,DIN A4 (210 x 297 mm),weiss,500,80
8064103,11.624248,Arjowiggins,unknown,kieselgrau,100,120
984385,15.920449,Multicopy,DIN A4 (210 x 297 mm),weiss,2500,80
7451744,8.046999,Papier Union,unknown,creme,100,320
12951571,32.851498,Clairefontaine,unknown,gruen,2500,80
7451739,34.06147,Papier Union,unknown,creme,100,320
12774680,29.472004,Clairefontaine,unknown,tannengruen,250,160
10460462,20.448498,Papier Union,unknown,unknown,100,90
10464820,41.813713,Papier Union,unknown,ziegelrot,100,170
1808805,10.2541685,Clairefontaine,DIN A3 (297 x 420 mm),gelb,250,120
5609818,108.199295,Xerox,SRA3,unknown,unknown,220
7462420,58.89087,Papier Union,unknown,blauviolett,100,170
8726048,6.38407,Papyrus,DIN A4 (210 x 297 mm),hellchamois,250,unknown
1701104,5.496759,Soennecken,DIN A4 (210 x 297 mm),hochweiss,500,80
15338960,10.0831995,IBA Hartmann,DIN A5 (148 x 210 mm),eisblau,1000,80
10460474,53.046284,Papier Union,unknown,unknown,100,240
846055,9.955249,Papier Union,unknown,unknown,100,240
5023978,641.6395,5 Star,DIN A4 (210 x 297 mm),weiss,100000,80
7253226,7.306153,Lyreco,DIN A4 (210 x 297 mm),gelb,500,80
12432502,144.91814,Igepa,DIN A1 (594 x 841 mm),hellgruen,500,80
10460479,6.6072493,Papier Union,unknown,blau,100,240
5733504,9.69,Papyrus,DIN A4 (210 x 297 mm),unknown,500,80
8709585,9.565571,Papyrus,DIN A4 (210 x 297 mm),weiss,500,90
377283,21.298658,Portucel Soporcel,DIN A3 (297 x 420 mm),unknown,500,80
8113499,8.117998,Arjowiggins,unknown,goldgelb,100,170
14496435,30.527985,Mondi,DIN A4 (210 x 297 mm),weiss,125,250
15773067,8.691249,Xerox,DIN A4 (210 x 297 mm),weiss,250,150
13299651,25.938074,Sigel,DIN A4 (210 x 297 mm),hochweiss,100,125
13643083,17.192644,Clairefontaine,unknown,blau,500,80
15882819,2.2233334,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),dunkelgruen,50,80
13346471,14.176342,Papyrus,DIN A3 (297 x 420 mm),gruen,500,80
8116532,5.4170933,Papyrus,DIN A4 (210 x 297 mm),gruen,250,120
13368755,41.409412,Clairefontaine,unknown,gruen,500,80
3880082,9.081153,Sigel,unknown,weiss,12,200
13667032,7.7999988,Lyreco,DIN A4 (210 x 297 mm),gelb,250,160
8825696,5.199131,Data Copy,DIN A4 (210 x 297 mm),weiss,500,80
172112,14.321405,Mondi,unknown,weiss,125,250
6921410,5.6224194,Mondi,DIN A4 (210 x 297 mm),gelb,250,120
11245906,14.816398,Mondi,DIN A3 (297 x 420 mm),maigruen,500,160
3338761,4.1179676,Clairefontaine,DIN A4 (210 x 297 mm),weiss,500,50
424095,19.641253,Mondi,DIN A3 (297 x 420 mm),weiss,150,280
14160963,6.8,Staples,unknown,unknown,50,270
5486516,6.0125003,Xerox,DIN A4 (210 x 297 mm),weiss,500,80
7228240,8.320626,Inapa,DIN A4 (210 x 297 mm),unknown,500,100
13920709,17.649172,Clairefontaine,DIN A3 (297 x 420 mm),weiss,500,80
6406774,21.068619,Mondi,DIN A3 (297 x 420 mm),weiss,250,120
1923607,8.526666,Mondi,DIN A3 (297 x 420 mm),weiss,500,80
8069819,11.634751,Clairefontaine,unknown,lavendel,500,80
4672674,22.737303,Mondi,unknown,weiss,250,220
15287752,14.17375,Xerox,DIN A4 (210 x 297 mm),weiss,250,250
15588684,24.552034,Clairefontaine,unknown,neongelb,500,80
14425293,7.1888895,Mondi,DIN A4 (210 x 297 mm),weiss,500,80
3162873,11.480835,Discovery,DIN A3 (297 x 420 mm),weiss,500,75
14719890,7.092156,HP,DIN A4 (210 x 297 mm),weiss,500,100
9604993,4.5620837,Clairefontaine,DIN A4 (210 x 297 mm),gruen,100,80
9915283,19.320385,Mondi,unknown,weiss,250,170
10380007,15.478077,Sigel,DIN A4 (210 x 297 mm),beige,100,90
12497862,6.4625,Clairefontaine,DIN A4 (210 x 297 mm),gruen,500,100
10001511,23.462748,Clairefontaine,unknown,unknown,500,80
12512985,6.4625,Clairefontaine,DIN A4 (210 x 297 mm),rosa,500,100
4162414,16.02138,Mondi,unknown,weiss,125,300
10522454,6.2121534,Clairefontaine,DIN A4 (210 x 297 mm),unknown,500,80
3974488,6.4609985,Mondi,DIN A4 (210 x 297 mm),lachs,500,80
3486439,4.537684,HP,DIN A4 (210 x 297 mm),weiss,500,80
6410807,6.762828,Navigator Papier,DIN A4 (210 x 297 mm),unknown,500,100
7775472,11.12,Avery Zweckform,unknown,unknown,unknown,unknown
6350830,16.465145,Papyrus,DIN A4 (210 x 297 mm),hellblau,250,unknown
6770902,3.36,Brunnen Baier & Schneider,unknown,unknown,unknown,unknown
3066361,10.847776,Clairefontaine,DIN A3 (297 x 420 mm),weiss,500,80
2174528,10.402782,Mondi,unknown,weiss,250,135
14892777,11.766969,Clairefontaine,DIN A3 (297 x 420 mm),goldgelb,500,80
10710671,9.8099985,Clairefontaine,DIN A4 (210 x 297 mm),gelb,500,80
13795173,5.6028266,Corona,DIN A4 (210 x 297 mm),gelb,500,80
1476318,8.86697,Mayer-Kuvert-network,DIN A4 (210 x 297 mm),gelb,250,80
11252239,7.3387966,Unbekannt,DIN A4 (210 x 297 mm),mittelblau,500,80
635074,23.660002,Océ,unknown,weiss,unknown,90
4788335,3.9399421,Mondi,DIN A4 (210 x 297 mm),unknown,500,80
13314947,18.357857,projectiondesign,unknown,weiss,500,90
8476624,5.824167,HP,DIN A3 (297 x 420 mm),weiss,500,80
13309598,4.7866664,Clairefontaine,DIN A4 (210 x 297 mm),violett,500,80
8533748,8.64,Clairefontaine,DIN A4 (210 x 297 mm),hellblau,500,80
3175332,39.042698,Clairefontaine,DIN A4 (210 x 297 mm),unknown,1000,160
614943,6.991817,Sigel,DIN A4 (210 x 297 mm),ultraweiss,250,100
11866840,6.1300015,Lyreco,DIN A4 (210 x 297 mm),rosa,500,80
7122057,14.131072,Papyrus,DIN A3 (297 x 420 mm),gruen,500,80
6583940,1.8760974,Staufen,DIN A4 (210 x 297 mm),unknown,35,160
8000074,6.3327446,Unbekannt,DIN A4 (210 x 297 mm),weiss,500,80
13024683,36.683334,CreativPapier,DIN A5 (148 x 210 mm),weiss,500,120
11426243,4.027777,Unbekannt,DIN A5 (148 x 210 mm),weiss,500,80
1325462,20.423498,Papier Union,unknown,goldgelb,100,90
15940414,22.828789,Clairefontaine,DIN A4 (210 x 297 mm),gruen,2500,80
11752957,15.581699,Papyrus,DIN A4 (210 x 297 mm),weiss,500,80
11199566,376.99582,Papyrus,DIN A4 (210 x 297 mm),weiss,50000,80
8987288,16.17222,Clairefontaine,DIN A3 (297 x 420 mm),gruen,unknown,160
11849494,17.549974,Clairefontaine,unknown,blau,2500,80
2615246,11.78025,Clairefontaine,unknown,blau,250,120
10767546,21.503752,Clairefontaine,unknown,weiss,125,350
10596651,15.570246,Papier Union,unknown,weiss,100,320
6749599,5.213062,Soennecken,DIN A4 (210 x 297 mm),weiss,250,120
5033387,4.2494407,Data Copy,DIN A4 (210 x 297 mm),unknown,500,80
8005774,11.299501,Arjowiggins,unknown,zitronengelb,100,240
10460500,38.102566,Papier Union,unknown,blau,100,170
4756707,12.255627,Papyrus,DIN A3 (297 x 420 mm),grau,500,80
15424421,14.8625,CreativPapier,DIN A4 (210 x 297 mm),weiss,500,60
5255898,4.143472,HP,DIN A4 (210 x 297 mm),weiss,500,80
6570628,7.896665,Trophee,DIN A4 (210 x 297 mm),orange,500,80
7454089,12.88825,Papier Union,unknown,rosa,100,320
13335867,4.66,Clairefontaine,DIN A4 (210 x 297 mm),hellblau,500,80
2002711,5.0881248,Papyrus,DIN A4 (210 x 297 mm),weiss,500,70
7172206,4.801269,Unbekannt,DIN A4 (210 x 297 mm),weiss,500,80
12730301,416.92514,Schaefer Group,DIN A4 (210 x 297 mm),weiss,50000,80
8954374,44.252083,Clairefontaine,DIN A4 (210 x 297 mm),blau,250,210
8005782,10.398754,Arjowiggins,unknown,kieselgrau,100,240
12813940,20.61545,Double A,DIN A4 (210 x 297 mm),weiss,2500,80
10460513,26.995996,Papier Union,unknown,unknown,100,120
8005788,10.411004,Arjowiggins,unknown,grau,100,240
3735370,17.22,Clairefontaine,DIN A3 (297 x 420 mm),hellblau,500,80
4608924,2.2105882,HP,DIN A4 (210 x 297 mm),weiss,250,90
14109689,7.566823,Mondi,DIN A4 (210 x 297 mm),weiss,500,100
6982427,12.847525,Mondi,DIN A3 (297 x 420 mm),creme,500,80
11476403,9.917248,Papier Union,unknown,dunkelbraun,100,120
15115898,8.284883,Xerox,DIN A3 (297 x 420 mm),weiss,2500,80
4274636,12.933085,Mondi,DIN A3 (297 x 420 mm),weiss,500,90
10460524,3.3739998,Papier Union,unknown,blau,100,120
15404810,7.4204173,Xerox,DIN A4 (210 x 297 mm),weiss,125,210
11154608,4.1593046,Q-Connect,DIN A4 (210 x 297 mm),unknown,2500,80
10079366,6.71769,Papyrus,DIN A4 (210 x 297 mm),beige,500,80
817464,7.8670697,TOP-Preis,DIN A4 (210 x 297 mm),gruen,500,80
9144219,4.9062524,Clairefontaine,DIN A4 (210 x 297 mm),sand,50,unknown
10460537,2.5665,Papier Union,unknown,gruen,100,90
10606472,82.852394,Papier Union,unknown,dunkelbraun,100,240
4190577,6.5725007,Mondi,DIN A4 (210 x 297 mm),weiss,500,80
9757503,9.320557,Unbekannt,DIN A4 (210 x 297 mm),grau,250,160
16020729,6.8106375,Papyrus,DIN A4 (210 x 297 mm),weiss,500,80
7385041,4.0334783,Portucel Soporcel,DIN A4 (210 x 297 mm),weiss,500,80
7454099,24.862255,Papier Union,unknown,rosa,100,320
13462724,2.171333,Lyreco,DIN A4 (210 x 297 mm),weiss,500,80
15616201,503.00998,HP,DIN A4 (210 x 297 mm),weiss,500,80
2654777,473.17206,Papyrus,DIN A4 (210 x 297 mm),unknown,120000,80
3035108,19.142084,Image,DIN SRA3 (320 x 450 mm),weiss,100,350
14256179,5.3991313,Image,DIN A4 (210 x 297 mm),weiss,500,80
5003551,34.13144,Clairefontaine,DIN A4 (210 x 297 mm),lachs,1250,120
15817835,10.459584,Mondi,DIN A4 (210 x 297 mm),weiss,500,100
10811336,116.50757,Schaefer Group,DIN A4 (210 x 297 mm),unknown,20000,75
10744010,14.811931,Mondi,DIN A3 (297 x 420 mm),korallenrot,500,80
7458488,54.71323,Papier Union,unknown,unknown,100,320
1050789,3.6308334,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),rot,50,80
2720794,12.646152,UPM,DIN A3 (297 x 420 mm),weiss,500,80
13460997,4.464693,Mondi,DIN A4 (210 x 297 mm),unknown,500,80
4753662,10.973333,Avery Zweckform,DIN A4 (210 x 297 mm),weiss,20,125
7720296,4.8095,Data Copy,DIN A4 (210 x 297 mm),weiss,500,90
3189963,7.884947,Sigel,DIN A4 (210 x 297 mm),weiss,20,200
14773416,4.999886,Igepa,DIN A4 (210 x 297 mm),weiss,500,80
